SM_CODE_NEW,SUP,SALES_CODE,LINE_NEW,Year,Quarter,Month,Group_Sales,PRD Type,PRODUCT_NAME_NEW,item Code,item Name,Target
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"3,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"260,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"83,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"41,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"9,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"3,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"18,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"133,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"42,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"1,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"10,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"13,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"13,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"23,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"14,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"25,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"2,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"3,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"14,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"101,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"2,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"3,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"4,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"10,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"4,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,000"
HOR,HU1,HN11,LINE 2,2026,Q2,6,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"10,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"4,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"82,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"33,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"1,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"199,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"66,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"21,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"4,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"1,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"17,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"21,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"42,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"10,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"15,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"20,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"9,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"5,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"29,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"6,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"2,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"159,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"3,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"6,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"4,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"3,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"8,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,000"
HOR,HU1,HN12,LINE 2,2026,Q2,6,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"11,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"11,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"257,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"166,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"13,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"14,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"454,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"175,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"62,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"21,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"2,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"21,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"157,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"46,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"6,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"25,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"12,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"95,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"17,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"21,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"17,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"2,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"8,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"9,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"101,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"7,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"10,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"3,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"3,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"7,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"2,000"
HOR,HU2,HC11,LINE 2,2026,Q2,6,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"15,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"4,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"101,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"41,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"3,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"6,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"181,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"46,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"37,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"7,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"3,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"11,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"40,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"54,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"12,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"6,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"72,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"11,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"15,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"2,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"1,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"6,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"52,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"71,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"2,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"7,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"3,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"3,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"10,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"4,000"
HOR,HU2,HC12,LINE 2,2026,Q2,6,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"15,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"3,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"151,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"101,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"9,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"8,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"444,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"62,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"53,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"18,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"3,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"19,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"37,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"40,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"5,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"5,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"1,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"16,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"11,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"14,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"109,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"2,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI012,MILLITAM-250 1X3X10'S, -   
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"4,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"9,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"1,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"133,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"2,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"3,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"12,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"11,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"35,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,000"
HOR,HU2,HE11,LINE 2,2026,Q2,6,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"25,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"2,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"202,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"109,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"6,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"13,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"568,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"86,000"
HOR,HU2,HE12,LINE 2,2026,Q2,6,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"62,000"
